date,open,high,low,close,volume
2009-09-10 00:00:00+05:30,1478.53,1478.53,1478.53,1478.53,0
2009-09-11 00:00:00+05:30,1470.04,1470.04,1470.04,1470.04,0
2009-09-14 00:00:00+05:30,1474.93,1474.93,1474.93,1474.93,0
2009-09-15 00:00:00+05:30,1511.31,1511.31,1511.31,1511.31,0
2009-09-16 00:00:00+05:30,1535.71,1535.71,1535.71,1535.71,0
2009-09-17 00:00:00+05:30,1538.5,1538.5,1538.5,1538.5,0
2009-09-18 00:00:00+05:30,1548.33,1548.33,1548.33,1548.33,0
2009-09-22 00:00:00+05:30,1558.73,1558.73,1558.73,1558.73,0
2009-09-23 00:00:00+05:30,1539.72,1539.72,1539.72,1539.72,0
2009-09-24 00:00:00+05:30,1552.41,1552.41,1552.41,1552.41,0
2009-09-25 00:00:00+05:30,1557.14,1557.14,1557.14,1557.14,0
2009-09-29 00:00:00+05:30,1564.3,1564.3,1564.3,1564.3,0
2009-09-30 00:00:00+05:30,1572.9,1572.9,1572.9,1572.9,0
2009-10-01 00:00:00+05:30,1566.29,1566.29,1566.29,1566.29,0
2009-10-05 00:00:00+05:30,1534.79,1534.79,1534.79,1534.79,0
2009-10-06 00:00:00+05:30,1543.4,1543.4,1543.4,1543.4,0
2009-10-07 00:00:00+05:30,1583.87,1583.87,1583.87,1583.87,0
2009-10-08 00:00:00+05:30,1590.46,1590.46,1590.46,1590.46,0
2009-10-09 00:00:00+05:30,1586.26,1586.26,1586.26,1586.26,0
2009-10-12 00:00:00+05:30,1603.54,1603.54,1603.54,1603.54,0
2009-10-14 00:00:00+05:30,1620.33,1620.33,1620.33,1620.33,0
2009-10-15 00:00:00+05:30,1642.95,1642.95,1642.95,1642.95,0
2009-10-16 00:00:00+05:30,1656.03,1656.03,1656.03,1656.03,0
2009-10-17 00:00:00+05:30,1663.24,1663.24,1663.24,1663.24,0
2009-10-20 00:00:00+05:30,1660.14,1660.14,1660.14,1660.14,0
2009-10-21 00:00:00+05:30,1632.74,1632.74,1632.74,1632.74,0
2009-10-22 00:00:00+05:30,1590.17,1590.17,1590.17,1590.17,0
2009-10-23 00:00:00+05:30,1605.92,1605.92,1605.92,1605.92,0
2009-10-26 00:00:00+05:30,1575.32,1575.32,1575.32,1575.32,0
2009-10-27 00:00:00+05:30,1518.92,1518.92,1518.92,1518.92,0
2009-10-28 00:00:00+05:30,1515.29,1515.29,1515.29,1515.29,0
2009-10-29 00:00:00+05:30,1478.07,1478.07,1478.07,1478.07,0
2009-10-30 00:00:00+05:30,1469.05,1469.05,1469.05,1469.05,0
2009-11-03 00:00:00+05:30,1427.21,1427.21,1427.21,1427.21,0
2009-11-04 00:00:00+05:30,1480.9,1480.9,1480.9,1480.9,0
2009-11-05 00:00:00+05:30,1500.21,1500.21,1500.21,1500.21,0
2009-11-06 00:00:00+05:30,1529.69,1529.69,1529.69,1529.69,0
2009-11-09 00:00:00+05:30,1549.91,1549.91,1549.91,1549.91,0
2009-11-10 00:00:00+05:30,1535.04,1535.04,1535.04,1535.04,0
2009-11-11 00:00:00+05:30,1580.62,1580.62,1580.62,1580.62,0
2009-11-12 00:00:00+05:30,1578.63,1578.63,1578.63,1578.63,0
2009-11-13 00:00:00+05:30,1577.01,1577.01,1577.01,1577.01,0
2009-11-16 00:00:00+05:30,1589.55,1589.55,1589.55,1589.55,0
2009-11-17 00:00:00+05:30,1587.15,1587.15,1587.15,1587.15,0
2009-11-18 00:00:00+05:30,1590.42,1590.42,1590.42,1590.42,0
2009-11-19 00:00:00+05:30,1556.09,1556.09,1556.09,1556.09,0
2009-11-20 00:00:00+05:30,1577.28,1577.28,1577.28,1577.28,0
2009-11-23 00:00:00+05:30,1579.86,1579.86,1579.86,1579.86,0
2009-11-24 00:00:00+05:30,1586.78,1586.78,1586.78,1586.78,0
2009-11-25 00:00:00+05:30,1587.84,1587.84,1587.84,1587.84,0
2009-11-26 00:00:00+05:30,1556.07,1556.07,1556.07,1556.07,0
2009-11-27 00:00:00+05:30,1529.38,1529.38,1529.38,1529.38,0
2009-11-30 00:00:00+05:30,1568.31,1568.31,1568.31,1568.31,0
2009-12-01 00:00:00+05:30,1600.04,1600.04,1600.04,1600.04,0
2009-12-02 00:00:00+05:30,1610.0,1610.0,1610.0,1610.0,0
2009-12-03 00:00:00+05:30,1613.61,1613.61,1613.61,1613.61,0
2009-12-04 00:00:00+05:30,1611.64,1611.64,1611.64,1611.64,0
2009-12-07 00:00:00+05:30,1611.35,1611.35,1611.35,1611.35,0
2009-12-08 00:00:00+05:30,1635.35,1635.35,1635.35,1635.35,0
2009-12-09 00:00:00+05:30,1625.81,1625.81,1625.81,1625.81,0
2009-12-10 00:00:00+05:30,1628.48,1628.48,1628.48,1628.48,0
2009-12-11 00:00:00+05:30,1612.09,1612.09,1612.09,1612.09,0
2009-12-14 00:00:00+05:30,1600.51,1600.51,1600.51,1600.51,0
2009-12-15 00:00:00+05:30,1571.59,1571.59,1571.59,1571.59,0
2009-12-16 00:00:00+05:30,1581.41,1581.41,1581.41,1581.41,0
2009-12-17 00:00:00+05:30,1596.99,1596.99,1596.99,1596.99,0
2009-12-18 00:00:00+05:30,1583.6,1583.6,1583.6,1583.6,0
2009-12-21 00:00:00+05:30,1576.15,1576.15,1576.15,1576.15,0
2009-12-22 00:00:00+05:30,1581.06,1581.06,1581.06,1581.06,0
2009-12-23 00:00:00+05:30,1612.12,1612.12,1612.12,1612.12,0
2009-12-24 00:00:00+05:30,1624.4,1624.4,1624.4,1624.4,0
2009-12-29 00:00:00+05:30,1637.28,1637.28,1637.28,1637.28,0
2009-12-30 00:00:00+05:30,1646.03,1646.03,1646.03,1646.03,0
2009-12-31 00:00:00+05:30,1635.56,1635.56,1635.56,1635.56,0
2010-01-04 00:00:00+05:30,1667.52,1667.52,1667.52,1667.52,0
2010-01-05 00:00:00+05:30,1701.57,1701.57,1701.57,1701.57,0
2010-01-06 00:00:00+05:30,1731.79,1731.79,1731.79,1731.79,0
2010-01-07 00:00:00+05:30,1736.45,1736.45,1736.45,1736.45,0
2010-01-08 00:00:00+05:30,1731.64,1731.64,1731.64,1731.64,0
2010-01-11 00:00:00+05:30,1747.78,1747.78,1747.78,1747.78,0
2010-01-12 00:00:00+05:30,1713.85,1713.85,1713.85,1713.85,0
2010-01-13 00:00:00+05:30,1732.9,1732.9,1732.9,1732.9,0
2010-01-14 00:00:00+05:30,1748.78,1748.78,1748.78,1748.78,0
2010-01-15 00:00:00+05:30,1750.97,1750.97,1750.97,1750.97,0
2010-01-18 00:00:00+05:30,1764.17,1764.17,1764.17,1764.17,0
2010-01-19 00:00:00+05:30,1743.11,1743.11,1743.11,1743.11,0
2010-01-20 00:00:00+05:30,1736.52,1736.52,1736.52,1736.52,0
2010-01-21 00:00:00+05:30,1702.49,1702.49,1702.49,1702.49,0
2010-01-22 00:00:00+05:30,1684.76,1684.76,1684.76,1684.76,0
2010-01-25 00:00:00+05:30,1650.83,1650.83,1650.83,1650.83,0
2010-01-27 00:00:00+05:30,1590.15,1590.15,1590.15,1590.15,0
2010-01-28 00:00:00+05:30,1595.64,1595.64,1595.64,1595.64,0
2010-01-29 00:00:00+05:30,1623.6,1623.6,1623.6,1623.6,0
2010-02-01 00:00:00+05:30,1656.03,1656.03,1656.03,1656.03,0
2010-02-02 00:00:00+05:30,1630.04,1630.04,1630.04,1630.04,0
2010-02-03 00:00:00+05:30,1659.37,1659.37,1659.37,1659.37,0
2010-02-04 00:00:00+05:30,1615.1,1615.1,1615.1,1615.1,0
2010-02-05 00:00:00+05:30,1571.45,1571.45,1571.45,1571.45,0
2010-02-06 00:00:00+05:30,1592.34,1592.34,1592.34,1592.34,0
2010-02-08 00:00:00+05:30,1591.27,1591.27,1591.27,1591.27,0
2010-02-09 00:00:00+05:30,1601.91,1601.91,1601.91,1601.91,0
2010-02-10 00:00:00+05:30,1592.98,1592.98,1592.98,1592.98,0
2010-02-11 00:00:00+05:30,1609.56,1609.56,1609.56,1609.56,0
2010-02-15 00:00:00+05:30,1595.56,1595.56,1595.56,1595.56,0
2010-02-16 00:00:00+05:30,1611.31,1611.31,1611.31,1611.31,0
2010-02-17 00:00:00+05:30,1625.48,1625.48,1625.48,1625.48,0
2010-02-18 00:00:00+05:30,1618.46,1618.46,1618.46,1618.46,0
2010-02-19 00:00:00+05:30,1603.64,1603.64,1603.64,1603.64,0
2010-02-22 00:00:00+05:30,1587.28,1587.28,1587.28,1587.28,0
2010-02-23 00:00:00+05:30,1572.4,1572.4,1572.4,1572.4,0
2010-02-24 00:00:00+05:30,1569.0,1569.0,1569.0,1569.0,0
2010-02-25 00:00:00+05:30,1557.19,1557.19,1557.19,1557.19,0
2010-02-26 00:00:00+05:30,1586.58,1586.58,1586.58,1586.58,0
2010-03-02 00:00:00+05:30,1617.86,1617.86,1617.86,1617.86,0
2010-03-03 00:00:00+05:30,1645.05,1645.05,1645.05,1645.05,0
2010-03-04 00:00:00+05:30,1659.31,1659.31,1659.31,1659.31,0
2010-03-05 00:00:00+05:30,1668.94,1668.94,1668.94,1668.94,0
2010-03-08 00:00:00+05:30,1678.11,1678.11,1678.11,1678.11,0
2010-03-09 00:00:00+05:30,1662.45,1662.45,1662.45,1662.45,0
2010-03-10 00:00:00+05:30,1656.91,1656.91,1656.91,1656.91,0
2010-03-11 00:00:00+05:30,1654.9,1654.9,1654.9,1654.9,0
2010-03-12 00:00:00+05:30,1650.56,1650.56,1650.56,1650.56,0
2010-03-15 00:00:00+05:30,1643.13,1643.13,1643.13,1643.13,0
2010-03-16 00:00:00+05:30,1666.23,1666.23,1666.23,1666.23,0
2010-03-17 00:00:00+05:30,1667.73,1667.73,1667.73,1667.73,0
2010-03-18 00:00:00+05:30,1680.86,1680.86,1680.86,1680.86,0
2010-03-19 00:00:00+05:30,1682.47,1682.47,1682.47,1682.47,0
2010-03-22 00:00:00+05:30,1664.33,1664.33,1664.33,1664.33,0
2010-03-23 00:00:00+05:30,1670.36,1670.36,1670.36,1670.36,0
2010-03-25 00:00:00+05:30,1666.76,1666.76,1666.76,1666.76,0
2010-03-26 00:00:00+05:30,1682.92,1682.92,1682.92,1682.92,0
2010-03-29 00:00:00+05:30,1684.16,1684.16,1684.16,1684.16,0
2010-03-30 00:00:00+05:30,1685.68,1685.68,1685.68,1685.68,0
2010-03-31 00:00:00+05:30,1689.31,1689.31,1689.31,1689.31,0
2010-04-01 00:00:00+05:30,1696.37,1696.37,1696.37,1696.37,0
2010-04-05 00:00:00+05:30,1723.46,1723.46,1723.46,1723.46,0
2010-04-06 00:00:00+05:30,1738.61,1738.61,1738.61,1738.61,0
2010-04-07 00:00:00+05:30,1747.65,1747.65,1747.65,1747.65,0
2010-04-08 00:00:00+05:30,1741.64,1741.64,1741.64,1741.64,0
2010-04-09 00:00:00+05:30,1766.62,1766.62,1766.62,1766.62,0
2010-04-12 00:00:00+05:30,1762.42,1762.42,1762.42,1762.42,0
2010-04-13 00:00:00+05:30,1757.67,1757.67,1757.67,1757.67,0
2010-04-15 00:00:00+05:30,1750.44,1750.44,1750.44,1750.44,0
2010-04-16 00:00:00+05:30,1752.11,1752.11,1752.11,1752.11,0
2010-04-19 00:00:00+05:30,1727.82,1727.82,1727.82,1727.82,0
2010-04-20 00:00:00+05:30,1758.53,1758.53,1758.53,1758.53,0
2010-04-21 00:00:00+05:30,1774.12,1774.12,1774.12,1774.12,0
2010-04-22 00:00:00+05:30,1771.26,1771.26,1771.26,1771.26,0
2010-04-23 00:00:00+05:30,1771.82,1771.82,1771.82,1771.82,0
2010-04-26 00:00:00+05:30,1777.85,1777.85,1777.85,1777.85,0
2010-04-27 00:00:00+05:30,1779.93,1779.93,1779.93,1779.93,0
2010-04-28 00:00:00+05:30,1753.37,1753.37,1753.37,1753.37,0
2010-04-29 00:00:00+05:30,1777.39,1777.39,1777.39,1777.39,0
2010-04-30 00:00:00+05:30,1801.94,1801.94,1801.94,1801.94,0
2010-05-03 00:00:00+05:30,1795.65,1795.65,1795.65,1795.65,0
2010-05-04 00:00:00+05:30,1768.61,1768.61,1768.61,1768.61,0
2010-05-05 00:00:00+05:30,1773.64,1773.64,1773.64,1773.64,0
2010-05-06 00:00:00+05:30,1763.18,1763.18,1763.18,1763.18,0
2010-05-07 00:00:00+05:30,1716.67,1716.67,1716.67,1716.67,0
2010-05-10 00:00:00+05:30,1760.62,1760.62,1760.62,1760.62,0
2010-05-11 00:00:00+05:30,1739.75,1739.75,1739.75,1739.75,0
2010-05-12 00:00:00+05:30,1731.52,1731.52,1731.52,1731.52,0
2010-05-13 00:00:00+05:30,1756.47,1756.47,1756.47,1756.47,0
2010-05-14 00:00:00+05:30,1740.48,1740.48,1740.48,1740.48,0
2010-05-17 00:00:00+05:30,1739.08,1739.08,1739.08,1739.08,0
2010-05-18 00:00:00+05:30,1753.1,1753.1,1753.1,1753.1,0
2010-05-19 00:00:00+05:30,1699.92,1699.92,1699.92,1699.92,0
2010-05-20 00:00:00+05:30,1707.16,1707.16,1707.16,1707.16,0
2010-05-21 00:00:00+05:30,1677.2,1677.2,1677.2,1677.2,0
2010-05-24 00:00:00+05:30,1670.46,1670.46,1670.46,1670.46,0
2010-05-25 00:00:00+05:30,1621.25,1621.25,1621.25,1621.25,0
2010-05-26 00:00:00+05:30,1641.16,1641.16,1641.16,1641.16,0
2010-05-27 00:00:00+05:30,1660.68,1660.68,1660.68,1660.68,0
2010-05-28 00:00:00+05:30,1698.54,1698.54,1698.54,1698.54,0
2010-05-31 00:00:00+05:30,1722.87,1722.87,1722.87,1722.87,0
2010-06-01 00:00:00+05:30,1695.51,1695.51,1695.51,1695.51,0
2010-06-02 00:00:00+05:30,1713.36,1713.36,1713.36,1713.36,0
2010-06-03 00:00:00+05:30,1732.31,1732.31,1732.31,1732.31,0
2010-06-04 00:00:00+05:30,1741.63,1741.63,1741.63,1741.63,0
2010-06-07 00:00:00+05:30,1713.7,1713.7,1713.7,1713.7,0
2010-06-08 00:00:00+05:30,1703.57,1703.57,1703.57,1703.57,0
2010-06-09 00:00:00+05:30,1715.93,1715.93,1715.93,1715.93,0
2010-06-10 00:00:00+05:30,1738.41,1738.41,1738.41,1738.41,0
2010-06-11 00:00:00+05:30,1735.87,1735.87,1735.87,1735.87,0
2010-06-14 00:00:00+05:30,1746.42,1746.42,1746.42,1746.42,0
2010-06-15 00:00:00+05:30,1746.74,1746.74,1746.74,1746.74,0
2010-06-16 00:00:00+05:30,1749.14,1749.14,1749.14,1749.14,0
2010-06-17 00:00:00+05:30,1757.3,1757.3,1757.3,1757.3,0
2010-06-18 00:00:00+05:30,1751.57,1751.57,1751.57,1751.57,0
2010-06-21 00:00:00+05:30,1780.33,1780.33,1780.33,1780.33,0
2010-06-22 00:00:00+05:30,1773.66,1773.66,1773.66,1773.66,0
2010-06-23 00:00:00+05:30,1783.76,1783.76,1783.76,1783.76,0
2010-06-24 00:00:00+05:30,1786.85,1786.85,1786.85,1786.85,0
2010-06-25 00:00:00+05:30,1773.59,1773.59,1773.59,1773.59,0
2010-06-28 00:00:00+05:30,1796.89,1796.89,1796.89,1796.89,0
2010-06-29 00:00:00+05:30,1783.35,1783.35,1783.35,1783.35,0
2010-06-30 00:00:00+05:30,1790.13,1790.13,1790.13,1790.13,0
2010-07-01 00:00:00+05:30,1780.73,1780.73,1780.73,1780.73,0
2010-07-02 00:00:00+05:30,1779.91,1779.91,1779.91,1779.91,0
2010-07-05 00:00:00+05:30,1784.34,1784.34,1784.34,1784.34,0
2010-07-06 00:00:00+05:30,1794.89,1794.89,1794.89,1794.89,0
2010-07-07 00:00:00+05:30,1790.85,1790.85,1790.85,1790.85,0
2010-07-08 00:00:00+05:30,1803.24,1803.24,1803.24,1803.24,0
2010-07-09 00:00:00+05:30,1821.15,1821.15,1821.15,1821.15,0
2010-07-12 00:00:00+05:30,1821.26,1821.26,1821.26,1821.26,0
2010-07-13 00:00:00+05:30,1839.02,1839.02,1839.02,1839.02,0
2010-07-14 00:00:00+05:30,1829.0,1829.0,1829.0,1829.0,0
2010-07-15 00:00:00+05:30,1834.91,1834.91,1834.91,1834.91,0
2010-07-16 00:00:00+05:30,1838.02,1838.02,1838.02,1838.02,0
2010-07-19 00:00:00+05:30,1836.88,1836.88,1836.88,1836.88,0
2010-07-20 00:00:00+05:30,1828.88,1828.88,1828.88,1828.88,0
2010-07-21 00:00:00+05:30,1835.98,1835.98,1835.98,1835.98,0
2010-07-22 00:00:00+05:30,1848.06,1848.06,1848.06,1848.06,0
2010-07-23 00:00:00+05:30,1835.47,1835.47,1835.47,1835.47,0
2010-07-26 00:00:00+05:30,1821.2,1821.2,1821.2,1821.2,0
2010-07-27 00:00:00+05:30,1829.68,1829.68,1829.68,1829.68,0
2010-07-28 00:00:00+05:30,1837.64,1837.64,1837.64,1837.64,0
2010-07-29 00:00:00+05:30,1835.03,1835.03,1835.03,1835.03,0
2010-07-30 00:00:00+05:30,1839.74,1839.74,1839.74,1839.74,0
2010-08-02 00:00:00+05:30,1855.97,1855.97,1855.97,1855.97,0
2010-08-03 00:00:00+05:30,1856.95,1856.95,1856.95,1856.95,0
2010-08-04 00:00:00+05:30,1851.37,1851.37,1851.37,1851.37,0
2010-08-05 00:00:00+05:30,1848.46,1848.46,1848.46,1848.46,0
2010-08-06 00:00:00+05:30,1855.5,1855.5,1855.5,1855.5,0
2010-08-09 00:00:00+05:30,1878.95,1878.95,1878.95,1878.95,0
2010-08-10 00:00:00+05:30,1866.79,1866.79,1866.79,1866.79,0
2010-08-11 00:00:00+05:30,1853.98,1853.98,1853.98,1853.98,0
2010-08-12 00:00:00+05:30,1854.53,1854.53,1854.53,1854.53,0
2010-08-13 00:00:00+05:30,1881.33,1881.33,1881.33,1881.33,0
2010-08-16 00:00:00+05:30,1897.31,1897.31,1897.31,1897.31,0
2010-08-17 00:00:00+05:30,1894.36,1894.36,1894.36,1894.36,0
2010-08-18 00:00:00+05:30,1909.07,1909.07,1909.07,1909.07,0
2010-08-19 00:00:00+05:30,1932.0,1932.0,1932.0,1932.0,0
2010-08-20 00:00:00+05:30,1924.06,1924.06,1924.06,1924.06,0
2010-08-23 00:00:00+05:30,1950.21,1950.21,1950.21,1950.21,0
2010-08-24 00:00:00+05:30,1939.27,1939.27,1939.27,1939.27,0
2010-08-25 00:00:00+05:30,1914.8,1914.8,1914.8,1914.8,0
2010-08-26 00:00:00+05:30,1903.93,1903.93,1903.93,1903.93,0
2010-08-27 00:00:00+05:30,1892.27,1892.27,1892.27,1892.27,0
2010-08-30 00:00:00+05:30,1894.94,1894.94,1894.94,1894.94,0
2010-08-31 00:00:00+05:30,1889.73,1889.73,1889.73,1889.73,0
2010-09-01 00:00:00+05:30,1914.09,1914.09,1914.09,1914.09,0
2010-09-02 00:00:00+05:30,1920.46,1920.46,1920.46,1920.46,0
2010-09-03 00:00:00+05:30,1935.73,1935.73,1935.73,1935.73,0
2010-09-06 00:00:00+05:30,1959.85,1959.85,1959.85,1959.85,0
2010-09-07 00:00:00+05:30,1960.44,1960.44,1960.44,1960.44,0
2010-09-08 00:00:00+05:30,1957.99,1957.99,1957.99,1957.99,0
2010-09-09 00:00:00+05:30,1972.23,1972.23,1972.23,1972.23,0
2010-09-13 00:00:00+05:30,1985.75,1985.75,1985.75,1985.75,0
2010-09-14 00:00:00+05:30,1975.13,1975.13,1975.13,1975.13,0
2010-09-15 00:00:00+05:30,1980.21,1980.21,1980.21,1980.21,0
2010-09-16 00:00:00+05:30,1949.64,1949.64,1949.64,1949.64,0
2010-09-17 00:00:00+05:30,1986.84,1986.84,1986.84,1986.84,0
2010-09-20 00:00:00+05:30,2002.35,2002.35,2002.35,2002.35,0
2010-09-21 00:00:00+05:30,1986.93,1986.93,1986.93,1986.93,0
2010-09-22 00:00:00+05:30,1980.31,1980.31,1980.31,1980.31,0
2010-09-23 00:00:00+05:30,1985.3,1985.3,1985.3,1985.3,0
2010-09-24 00:00:00+05:30,2009.3,2009.3,2009.3,2009.3,0
2010-09-27 00:00:00+05:30,2018.67,2018.67,2018.67,2018.67,0
2010-09-28 00:00:00+05:30,2026.71,2026.71,2026.71,2026.71,0
2010-09-29 00:00:00+05:30,2005.28,2005.28,2005.28,2005.28,0
2010-09-30 00:00:00+05:30,1980.29,1980.29,1980.29,1980.29,0
2010-10-01 00:00:00+05:30,2013.86,2013.86,2013.86,2013.86,0
2010-10-04 00:00:00+05:30,2026.71,2026.71,2026.71,2026.71,0
2010-10-05 00:00:00+05:30,2039.6,2039.6,2039.6,2039.6,0
2010-10-06 00:00:00+05:30,2069.34,2069.34,2069.34,2069.34,0
2010-10-07 00:00:00+05:30,2046.05,2046.05,2046.05,2046.05,0
2010-10-08 00:00:00+05:30,2035.67,2035.67,2035.67,2035.67,0
2010-10-11 00:00:00+05:30,2063.71,2063.71,2063.71,2063.71,0
2010-10-12 00:00:00+05:30,2046.94,2046.94,2046.94,2046.94,0
2010-10-13 00:00:00+05:30,2065.02,2065.02,2065.02,2065.02,0
2010-10-14 00:00:00+05:30,2053.44,2053.44,2053.44,2053.44,0
2010-10-15 00:00:00+05:30,2013.92,2013.92,2013.92,2013.92,0
2010-10-18 00:00:00+05:30,2013.55,2013.55,2013.55,2013.55,0
2010-10-19 00:00:00+05:30,2019.68,2019.68,2019.68,2019.68,0
2010-10-20 00:00:00+05:30,2024.81,2024.81,2024.81,2024.81,0
2010-10-21 00:00:00+05:30,2056.38,2056.38,2056.38,2056.38,0
2010-10-22 00:00:00+05:30,2059.86,2059.86,2059.86,2059.86,0
2010-10-25 00:00:00+05:30,2068.9,2068.9,2068.9,2068.9,0
2010-10-26 00:00:00+05:30,2062.13,2062.13,2062.13,2062.13,0
2010-10-27 00:00:00+05:30,2052.01,2052.01,2052.01,2052.01,0
2010-10-28 00:00:00+05:30,2027.57,2027.57,2027.57,2027.57,0
2010-10-29 00:00:00+05:30,2012.59,2012.59,2012.59,2012.59,0
2010-11-01 00:00:00+05:30,2054.37,2054.37,2054.37,2054.37,0
2010-11-02 00:00:00+05:30,2060.55,2060.55,2060.55,2060.55,0
2010-11-03 00:00:00+05:30,2067.5,2067.5,2067.5,2067.5,0
2010-11-04 00:00:00+05:30,2090.41,2090.41,2090.41,2090.41,0
2010-11-05 00:00:00+05:30,2099.46,2099.46,2099.46,2099.46,0
2010-11-08 00:00:00+05:30,2107.63,2107.63,2107.63,2107.63,0
2010-11-09 00:00:00+05:30,2119.94,2119.94,2119.94,2119.94,0
2010-11-10 00:00:00+05:30,2142.56,2142.56,2142.56,2142.56,0
2010-11-11 00:00:00+05:30,2099.84,2099.84,2099.84,2099.84,0
2010-11-12 00:00:00+05:30,2037.33,2037.33,2037.33,2037.33,0
2010-11-15 00:00:00+05:30,2042.37,2042.37,2042.37,2042.37,0
2010-11-16 00:00:00+05:30,1996.01,1996.01,1996.01,1996.01,0
2010-11-18 00:00:00+05:30,1981.6,1981.6,1981.6,1981.6,0
2010-11-19 00:00:00+05:30,1954.55,1954.55,1954.55,1954.55,0
2010-11-22 00:00:00+05:30,1986.19,1986.19,1986.19,1986.19,0
2010-11-23 00:00:00+05:30,1968.93,1968.93,1968.93,1968.93,0
2010-11-24 00:00:00+05:30,1920.26,1920.26,1920.26,1920.26,0
2010-11-25 00:00:00+05:30,1864.68,1864.68,1864.68,1864.68,0
2010-11-26 00:00:00+05:30,1819.36,1819.36,1819.36,1819.36,0
2010-11-29 00:00:00+05:30,1843.21,1843.21,1843.21,1843.21,0
2010-11-30 00:00:00+05:30,1867.64,1867.64,1867.64,1867.64,0
2010-12-01 00:00:00+05:30,1929.59,1929.59,1929.59,1929.59,0
2010-12-02 00:00:00+05:30,1950.24,1950.24,1950.24,1950.24,0
2010-12-03 00:00:00+05:30,1912.23,1912.23,1912.23,1912.23,0
2010-12-06 00:00:00+05:30,1898.66,1898.66,1898.66,1898.66,0
2010-12-07 00:00:00+05:30,1882.64,1882.64,1882.64,1882.64,0
2010-12-08 00:00:00+05:30,1841.14,1841.14,1841.14,1841.14,0
2010-12-09 00:00:00+05:30,1749.42,1749.42,1749.42,1749.42,0
2010-12-10 00:00:00+05:30,1787.49,1787.49,1787.49,1787.49,0
2010-12-13 00:00:00+05:30,1825.53,1825.53,1825.53,1825.53,0
2010-12-14 00:00:00+05:30,1841.21,1841.21,1841.21,1841.21,0
2010-12-15 00:00:00+05:30,1805.01,1805.01,1805.01,1805.01,0
2010-12-16 00:00:00+05:30,1799.27,1799.27,1799.27,1799.27,0
2010-12-20 00:00:00+05:30,1788.1,1788.1,1788.1,1788.1,0
2010-12-21 00:00:00+05:30,1805.89,1805.89,1805.89,1805.89,0
2010-12-22 00:00:00+05:30,1812.37,1812.37,1812.37,1812.37,0
2010-12-23 00:00:00+05:30,1812.04,1812.04,1812.04,1812.04,0
2010-12-24 00:00:00+05:30,1819.67,1819.67,1819.67,1819.67,0
2010-12-27 00:00:00+05:30,1813.15,1813.15,1813.15,1813.15,0
2010-12-28 00:00:00+05:30,1810.88,1810.88,1810.88,1810.88,0
2010-12-29 00:00:00+05:30,1823.01,1823.01,1823.01,1823.01,0
2010-12-30 00:00:00+05:30,1834.17,1834.17,1834.17,1834.17,0
2010-12-31 00:00:00+05:30,1856.87,1856.87,1856.87,1856.87,0
2011-01-03 00:00:00+05:30,1881.04,1881.04,1881.04,1881.04,0
2011-01-04 00:00:00+05:30,1875.88,1875.88,1875.88,1875.88,0
2011-01-05 00:00:00+05:30,1852.65,1852.65,1852.65,1852.65,0
2011-01-06 00:00:00+05:30,1823.21,1823.21,1823.21,1823.21,0
2011-01-07 00:00:00+05:30,1768.42,1768.42,1768.42,1768.42,0
2011-01-10 00:00:00+05:30,1716.85,1716.85,1716.85,1716.85,0
2011-01-11 00:00:00+05:30,1719.25,1719.25,1719.25,1719.25,0
2011-01-12 00:00:00+05:30,1756.76,1756.76,1756.76,1756.76,0
2011-01-13 00:00:00+05:30,1742.19,1742.19,1742.19,1742.19,0
2011-01-14 00:00:00+05:30,1715.56,1715.56,1715.56,1715.56,0
2011-01-17 00:00:00+05:30,1689.35,1689.35,1689.35,1689.35,0
2011-01-18 00:00:00+05:30,1693.24,1693.24,1693.24,1693.24,0
2011-01-19 00:00:00+05:30,1699.2,1699.2,1699.2,1699.2,0
2011-01-20 00:00:00+05:30,1702.65,1702.65,1702.65,1702.65,0
2011-01-21 00:00:00+05:30,1706.88,1706.88,1706.88,1706.88,0
2011-01-24 00:00:00+05:30,1729.16,1729.16,1729.16,1729.16,0
2011-01-25 00:00:00+05:30,1721.0,1721.0,1721.0,1721.0,0
2011-01-27 00:00:00+05:30,1677.68,1677.68,1677.68,1677.68,0
2011-01-28 00:00:00+05:30,1623.48,1623.48,1623.48,1623.48,0
2011-01-31 00:00:00+05:30,1620.05,1620.05,1620.05,1620.05,0
2011-02-01 00:00:00+05:30,1580.89,1580.89,1580.89,1580.89,0
2011-02-02 00:00:00+05:30,1584.58,1584.58,1584.58,1584.58,0
2011-02-03 00:00:00+05:30,1610.05,1610.05,1610.05,1610.05,0
2011-02-04 00:00:00+05:30,1586.13,1586.13,1586.13,1586.13,0
2011-02-07 00:00:00+05:30,1581.29,1581.29,1581.29,1581.29,0
2011-02-08 00:00:00+05:30,1535.02,1535.02,1535.02,1535.02,0
2011-02-09 00:00:00+05:30,1474.29,1474.29,1474.29,1474.29,0
2011-02-10 00:00:00+05:30,1476.87,1476.87,1476.87,1476.87,0
2011-02-11 00:00:00+05:30,1520.17,1520.17,1520.17,1520.17,0
2011-02-14 00:00:00+05:30,1571.87,1571.87,1571.87,1571.87,0
2011-02-15 00:00:00+05:30,1585.94,1585.94,1585.94,1585.94,0
2011-02-16 00:00:00+05:30,1595.52,1595.52,1595.52,1595.52,0
